[Info][Load][36][04/06/15 18:47:10] 
[Info][Start][52][04/06/15 18:47:10] 
[Info][ThreadStart][58][04/06/15 18:47:10] 
[Info][ThreadSendMessages][39][04/08/15 15:25:55] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:25:57] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:25:58] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:25:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:01] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:01] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:03] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:04] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:05] Task: taskkk RUN!
[Info][Load][40][04/08/15 15:26:06] 
[Info][Start][84][04/08/15 15:26:06] 
[Info][ThreadStart][90][04/08/15 15:26:06] 
[Info][Run][129][04/08/15 15:26:07] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:07] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:09] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:26:09] 
[Info][ThreadSendMessages][36][04/08/15 15:26:09] 
[Info][ThreadSendMessages][39][04/08/15 15:26:09] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:09] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:10] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:11] Task: taskkk RUN!
[Info][Load][40][04/08/15 15:26:11] 
[Info][Start][84][04/08/15 15:26:11] 
[Info][ThreadStart][90][04/08/15 15:26:11] 
[Info][Run][129][04/08/15 15:26:11] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:12] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:13] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:13] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:13] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:14] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:26:14] 
[Info][ThreadSendMessages][36][04/08/15 15:26:14] 
[Info][ThreadSendMessages][39][04/08/15 15:26:14] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:15] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:15] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:15] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:16] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:16] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:17] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:17] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:17] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:18] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:18] Task: taskkk RUN!
[Info][Save][30][04/08/15 15:26:18] 
[Info][Run][129][04/08/15 15:26:19] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:19] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 15:26:20] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:20] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:21] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:22] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:22] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 15:26:22] 
[Info][ThreadSendMessages][39][04/08/15 15:26:23] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:24] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:26] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:26:26] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:26:28] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:26:29] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 15:26:30] 
[Info][Load][40][04/08/15 15:32:34] 
[Info][Start][84][04/08/15 15:32:34] 
[Info][ThreadStart][90][04/08/15 15:32:34] 
[Info][Run][129][04/08/15 15:32:37] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:32:37] 
[Info][ThreadSendMessages][36][04/08/15 15:32:37] 
[Info][ThreadSendMessages][39][04/08/15 15:32:37] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:39] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:40] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:41] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:43] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:43] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:32:45] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:46] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:47] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:32:49] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:49] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Load][40][04/08/15 15:32:50] 
[Info][Start][84][04/08/15 15:32:50] 
[Info][ThreadStart][90][04/08/15 15:32:50] 
[Info][Run][129][04/08/15 15:32:51] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:52] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:53] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 15:32:53] 
[Info][ThreadSendMessages][36][04/08/15 15:32:53] 
[Info][ThreadSendMessages][39][04/08/15 15:32:53] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:53] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:32:55] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:55] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:55] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:56] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:57] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:32:57] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:58] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:32:59] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:32:59] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:33:01] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:01] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:01] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:02] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:03] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:33:03] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:04] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:05] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:05] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:05] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:33:07] Task: taskkk RUN!
[Info][Run][129][04/08/15 15:33:07] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:07] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][ThreadSendMessages][39][04/08/15 15:33:08] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:09] Task: taskkk RUN!
[Info][Save][30][04/08/15 15:33:09] 
[Info][Run][129][04/08/15 15:33:09] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 15:33:10] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 15:33:11] Task: taskkk RUN!
[Info][Save][30][04/08/15 15:33:12] 
[Info][Load][40][04/08/15 16:58:38] 
[Info][Start][84][04/08/15 16:58:38] 
[Info][ThreadStart][90][04/08/15 16:58:38] 
[Info][Run][129][04/08/15 16:58:41] Task: taskkk RUN!
[Info][SendMessages][30][04/08/15 16:58:41] 
[Info][ThreadSendMessages][36][04/08/15 16:58:41] 
[Info][ThreadSendMessages][39][04/08/15 16:58:41] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:43] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:44] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:45] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:47] Kolejka wiedomosci zawiera 1 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:47] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:58:49] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:50] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:51] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:53] Kolejka wiedomosci zawiera 2 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:55] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:56] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:58:57] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:58:59] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:58:59] Kolejka wiedomosci zawiera 3 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:01] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:02] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:03] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:05] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:05] Kolejka wiedomosci zawiera 4 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:07] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:08] Kolejka wiedomosci zawiera 5 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:09] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:11] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:11] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:13] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:14] Kolejka wiedomosci zawiera 6 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:15] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:17] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:17] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:19] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:20] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:21] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:23] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:23] Kolejka wiedomosci zawiera 7 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:25] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:26] Kolejka wiedomosci zawiera 8 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:27] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:29] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:29] Kolejka wiedomosci zawiera 8 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:31] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:32] Kolejka wiedomosci zawiera 9 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:33] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:35] Kolejka wiedomosci zawiera 9 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:35] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:37] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:38] Kolejka wiedomosci zawiera 10 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:39] Task: taskkk RUN!
[Info][Run][129][04/08/15 16:59:41] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:41] Kolejka wiedomosci zawiera 10 niewyslanych wiadomosci.
[Info][Run][129][04/08/15 16:59:43] Task: taskkk RUN!
[Info][ThreadSendMessages][39][04/08/15 16:59:44] Kolejka wiedomosci zawiera 11 niewyslanych wiadomosci.
[Info][Save][30][04/08/15 16:59:45] 
